validation loss,epoch,step,train loss
1.1318376064300537,0,0,
1.0987833738327026,1,1,
1.068145990371704,2,2,
1.0369971990585327,3,3,
1.0095324516296387,4,4,
0.9862064719200134,5,5,
0.9631851315498352,6,6,
0.9392499923706055,7,7,
0.9144451022148132,8,8,
0.8897280097007751,9,9,
0.8657556772232056,10,10,
0.8425476551055908,11,11,
0.8191543221473694,12,12,
0.7944818139076233,13,13,
0.768574059009552,14,14,
0.742021381855011,15,15,
0.7156668901443481,16,16,
0.6906449794769287,17,17,
0.6673465371131897,18,18,
0.6449440121650696,19,19,
0.6224403381347656,20,20,
0.5999525785446167,21,21,
0.5778278112411499,22,22,
0.556548535823822,23,23,
0.5364733338356018,24,24,
0.5176869630813599,25,25,
0.5000318884849548,26,26,
0.4832497239112854,27,27,
0.46719083189964294,28,28,
0.45183736085891724,29,29,
0.43725109100341797,30,30,
0.42342042922973633,31,31,
0.4101478159427643,32,32,
0.3971085250377655,33,33,
0.38404539227485657,34,34,
0.37097078561782837,35,35,
0.3580950200557709,36,36,
0.34555327892303467,37,37,
0.33320197463035583,38,38,
0.3208090662956238,39,39,
0.30842703580856323,40,40,
0.29636937379837036,41,41,
0.28467273712158203,42,42,
0.2730013132095337,43,43,
0.2613554894924164,44,44,
0.2501547634601593,45,45,
0.2394166886806488,46,46,
0.2288646548986435,47,47,
0.21873459219932556,48,48,
,49,49,0.21873457729816437
0.20921508967876434,49,49,
0.1999787837266922,50,50,
0.19114360213279724,51,51,
0.1829555183649063,52,52,
0.17512577772140503,53,53,
0.16776414215564728,54,54,
0.16097284853458405,55,55,
0.15447285771369934,56,56,
0.1484590470790863,57,57,
0.14286409318447113,58,58,
0.13756069540977478,59,59,
0.13270966708660126,60,60,
0.12810856103897095,61,61,
0.12384903430938721,62,62,
0.11990932375192642,63,63,
0.11620180308818817,64,64,
0.1128259003162384,65,65,
0.10963926464319229,66,66,
0.10672800242900848,67,67,
0.10401754826307297,68,68,
0.1015055701136589,69,69,
0.09919845312833786,70,70,
0.0970311388373375,71,71,
0.09505501389503479,72,72,
0.09319011867046356,73,73,
0.0914846882224083,74,74,
0.08987805992364883,75,75,
0.08839667588472366,76,76,
0.08701113611459732,77,77,
0.08572269231081009,78,78,
0.08452603220939636,79,79,
0.08340264111757278,80,80,
0.08236383646726608,81,81,
0.08138520270586014,82,82,
0.0804813876748085,83,83,
0.07962625473737717,84,84,
0.07883584499359131,85,85,
0.07808518409729004,86,86,
0.07738876342773438,87,87,
0.07672709971666336,88,88,
0.07611116766929626,89,89,
0.0755227729678154,90,90,
0.07497318089008331,91,91,
0.0744473785161972,92,92,
0.07395298033952713,93,93,
0.07347816973924637,94,94,
0.07303016632795334,95,95,
0.07259945571422577,96,96,
0.07219207286834717,97,97,
0.07179996371269226,98,98,
,99,99,0.07179996371269226
0.07142801582813263,99,99,
0.07107040286064148,100,100,
0.07073047012090683,101,101,
0.07040335983037949,102,102,
0.07009164988994598,103,103,
0.06979133188724518,104,104,
0.06950371712446213,105,105,
0.06922658532857895,106,106,
0.06896011531352997,107,107,
0.0687035545706749,108,108,
0.06845609098672867,109,109,
0.06821765750646591,110,110,
0.06798670440912247,111,111,
0.06776408106088638,112,112,
0.06754796206951141,113,113,
0.06733910739421844,114,114,
0.06712283194065094,115,115,
0.06682045012712479,116,116,
0.06654088199138641,117,117,
0.06634167581796646,118,118,
0.06611569970846176,119,119,
0.06592155992984772,120,120,
0.06572208553552628,121,121,
0.06548186391592026,122,122,
0.06525659561157227,123,123,
0.06505586951971054,124,124,
0.06483672559261322,125,125,
0.06460162997245789,126,126,
0.06438061594963074,127,127,
0.0641973540186882,128,128,
0.06402421742677689,129,129,
0.06383486092090607,130,130,
0.0636618509888649,131,131,
0.06345578283071518,132,132,
0.06323445588350296,133,133,
0.06304678320884705,134,134,
0.06290389597415924,135,135,
0.06277637928724289,136,136,
0.06263615936040878,137,137,
0.06245971471071243,138,138,
0.062264274805784225,139,139,
0.062088899314403534,140,140,
0.06194686517119408,141,141,
0.06182821840047836,142,142,
0.061720166355371475,143,143,
0.06162703409790993,144,144,
0.06151329725980759,145,145,
0.061373718082904816,146,146,
0.06119171530008316,147,147,
0.061022646725177765,148,148,
,149,149,0.06102263927459717
0.060896601527929306,149,149,
0.06080878898501396,150,150,
0.06073903292417526,151,151,
0.06065096706151962,152,152,
0.060540493577718735,153,153,
0.06038530543446541,154,154,
0.06023283302783966,155,155,
0.060115549713373184,156,156,
0.06003479287028313,157,157,
0.059969134628772736,158,158,
0.05988963693380356,159,159,
0.059789255261421204,160,160,
0.059661865234375,161,161,
0.059533145278692245,162,162,
0.05941852554678917,163,163,
0.0593249686062336,164,164,
0.059248048812150955,165,165,
0.059183135628700256,166,166,
0.059130098670721054,167,167,
0.05907773599028587,168,168,
0.05901723727583885,169,169,
0.0589200034737587,170,170,
