validation loss,epoch,step,train loss,test loss,accuracy
0.5487601161003113,284,284,,,
0.5474335551261902,285,285,,,
0.5460980534553528,286,286,,,
0.5447509288787842,287,287,,,
0.5434030890464783,288,288,,,
0.542079746723175,289,289,,,
0.5407638549804688,290,290,,,
0.539441704750061,291,291,,,
0.5381122827529907,292,292,,,
0.5367753505706787,293,293,,,
0.5354304909706116,294,294,,,
0.5340980887413025,295,295,,,
0.5327626466751099,296,296,,,
0.5314110517501831,297,297,,,
0.5300500988960266,298,298,,,
,299,299,0.5300500988960266,,
0.5287028551101685,299,299,,,
0.5273592472076416,300,300,,,
0.5260118842124939,301,301,,,
0.5246681571006775,302,302,,,
0.5233237147331238,303,303,,,
0.5219748020172119,304,304,,,
0.5206106305122375,305,305,,,
0.5192459225654602,306,306,,,
0.5178884267807007,307,307,,,
0.5165519118309021,308,308,,,
0.5152178406715393,309,309,,,
0.5138792991638184,310,310,,,
0.512535810470581,311,311,,,
0.5111882090568542,312,312,,,
0.5098443627357483,313,313,,,
0.5084941387176514,314,314,,,
0.5071415305137634,315,315,,,
0.5057848691940308,316,316,,,
0.5044359564781189,317,317,,,
0.5030900835990906,318,318,,,
0.5017449259757996,319,319,,,
0.500400185585022,320,320,,,
0.4990590512752533,321,321,,,
0.4977208971977234,322,322,,,
0.49638378620147705,323,323,,,
0.4950453042984009,324,324,,,
0.4937065839767456,325,325,,,
0.49237924814224243,326,326,,,
0.4910429120063782,327,327,,,
0.4897046685218811,328,328,,,
0.48835989832878113,329,329,,,
0.48702067136764526,330,330,,,
0.48567870259284973,331,331,,,
0.4843338131904602,332,332,,,
0.4829852283000946,333,333,,,
0.481637179851532,334,334,,,
0.480294793844223,335,335,,,
0.4789499044418335,336,336,,,
0.4776051640510559,337,337,,,
0.47626563906669617,338,338,,,
0.4749240279197693,339,339,,,
0.4735812544822693,340,340,,,
0.47224485874176025,341,341,,,
0.4709101915359497,342,342,,,
0.4695679247379303,343,343,,,
0.46821385622024536,344,344,,,
0.46686965227127075,345,345,,,
0.46552568674087524,346,346,,,
0.46418046951293945,347,347,,,
0.46281546354293823,348,348,,,
,349,349,0.46281543374061584,,
0.46144819259643555,349,349,,,
0.4600784182548523,350,350,,,
0.4587111473083496,351,351,,,
0.45735010504722595,352,352,,,
0.4559825658798218,353,353,,,
0.4546085000038147,354,354,,,
0.4532333314418793,355,355,,,
0.4518604278564453,356,356,,,
0.45048457384109497,357,357,,,
0.44910573959350586,358,358,,,
0.44775280356407166,359,359,,,
0.4463948905467987,360,360,,,
0.4450269937515259,361,361,,,
0.44365838170051575,362,362,,,
0.44229260087013245,363,363,,,
0.44092652201652527,364,364,,,
0.43955501914024353,365,365,,,
0.43817970156669617,366,366,,,
0.43680933117866516,367,367,,,
0.43544018268585205,368,368,,,
0.43407580256462097,369,369,,,
0.43271011114120483,370,370,,,
0.4313404858112335,371,371,,,
0.42997580766677856,372,372,,,
0.42861074209213257,373,373,,,
0.4272480309009552,374,374,,,
0.42588260769844055,375,375,,,
0.4245172142982483,376,376,,,
0.4231525957584381,377,377,,,
0.42179176211357117,378,378,,,
0.42042768001556396,379,379,,,
0.4190622568130493,380,380,,,
0.41770240664482117,381,381,,,
0.4163408875465393,382,382,,,
0.41498011350631714,383,383,,,
0.4136252701282501,384,384,,,
0.41227155923843384,385,385,,,
0.4109172821044922,386,386,,,
0.4095627963542938,387,387,,,
0.4082134962081909,388,388,,,
0.40686285495758057,389,389,,,
0.405513197183609,390,390,,,
0.40416163206100464,391,391,,,
0.40280935168266296,392,392,,,
0.40145397186279297,393,393,,,
0.4000997543334961,394,394,,,
0.39874210953712463,395,395,,,
0.39738088846206665,396,396,,,
0.39602792263031006,397,397,,,
0.39468544721603394,398,398,,,
,399,399,0.39468541741371155,,
0.393340140581131,399,399,,,
0.3920057415962219,400,400,,,
0.3906611502170563,401,401,,,
0.3893161416053772,402,402,,,
0.3879672586917877,403,403,,,
0.3866276144981384,404,404,,,
0.38529473543167114,405,405,,,
0.38396385312080383,406,406,,,
0.382632851600647,407,407,,,
0.38130074739456177,408,408,,,
0.3799714148044586,409,409,,,
0.37864547967910767,410,410,,,
0.37731990218162537,411,411,,,
0.37599608302116394,412,412,,,
0.37467527389526367,413,413,,,
0.37335583567619324,414,414,,,
0.37204504013061523,415,415,,,
0.37073472142219543,416,416,,,
0.3694194555282593,417,417,,,
0.36810919642448425,418,418,,,
0.3668016195297241,419,419,,,
0.36549845337867737,420,420,,,
0.3641984760761261,421,421,,,
0.3629009425640106,422,422,,,
0.36160561442375183,423,423,,,
0.3603121042251587,424,424,,,
0.35902032256126404,425,425,,,
0.3577301800251007,426,426,,,
0.3564438819885254,427,427,,,
0.35515591502189636,428,428,,,
0.35387176275253296,429,429,,,
0.3525891900062561,430,430,,,
0.35130804777145386,431,431,,,
0.3500286638736725,432,432,,,
0.3487521708011627,433,433,,,
0.3474784195423126,434,434,,,
0.34621110558509827,435,435,,,
0.3449454605579376,436,436,,,
0.3436802625656128,437,437,,,
0.34241560101509094,438,438,,,
0.3411523997783661,439,439,,,
0.33989202976226807,440,440,,,
0.33864063024520874,441,441,,,
0.33738598227500916,442,442,,,
0.3361349105834961,443,443,,,
0.3348906338214874,444,444,,,
0.3336462378501892,445,445,,,
0.33240461349487305,446,446,,,
0.33116456866264343,447,447,,,
0.3299265503883362,448,448,,,
,449,449,0.3299265205860138,,
0.3286907970905304,449,449,,,
0.32746219635009766,450,450,,,
0.32623371481895447,451,451,,,
0.32500553131103516,452,452,,,
0.32378336787223816,453,453,,,
0.3225642740726471,454,454,,,
0.32134753465652466,455,455,,,
0.32013311982154846,456,456,,,
0.31892189383506775,457,457,,,
0.3177175223827362,458,458,,,
0.31651070713996887,459,459,,,
0.31531378626823425,460,460,,,
0.3141135275363922,461,461,,,
0.31291982531547546,462,462,,,
0.31172922253608704,463,463,,,
0.3105413019657135,464,464,,,
0.30935636162757874,465,465,,,
0.30817487835884094,466,466,,,
0.30699655413627625,467,467,,,
0.30582377314567566,468,468,,,
0.30465075373649597,469,469,,,
0.303483784198761,470,470,,,
0.30231931805610657,471,471,,,
0.30115893483161926,472,472,,,
0.3000030219554901,473,473,,,
0.2988501787185669,474,474,,,
0.2977025806903839,475,475,,,
0.2965605854988098,476,476,,,
0.29542192816734314,477,477,,,
0.29428598284721375,478,478,,,
0.29315364360809326,479,479,,,
0.29203125834465027,480,480,,,
0.2909107804298401,481,481,,,
0.289793461561203,482,482,,,
0.28867703676223755,483,483,,,
0.28756651282310486,484,484,,,
0.2864610552787781,485,485,,,
0.2853603959083557,486,486,,,
0.2842622697353363,487,487,,,
0.2831663489341736,488,488,,,
0.2820754051208496,489,489,,,
0.28098756074905396,490,490,,,
0.27990663051605225,491,491,,,
0.2788276672363281,492,492,,,
0.27775323390960693,493,493,,,
0.2766838073730469,494,494,,,
0.27561765909194946,495,495,,,
0.27455493807792664,496,496,,,
0.27349653840065,497,497,,,
0.2724382281303406,498,498,,,
,499,499,0.27243825793266296,,
0.27138835191726685,499,499,,,
0.27034464478492737,500,500,,,
0.2693028151988983,501,501,,,
0.2682636082172394,502,502,,,
0.26722732186317444,503,503,,,
0.2661989629268646,504,504,,,
0.2651710510253906,505,505,,,
0.2641505300998688,506,506,,,
0.2631314992904663,507,507,,,
0.2621214985847473,508,508,,,
0.26111242175102234,509,509,,,
0.2601049542427063,510,510,,,
0.25910329818725586,511,511,,,
0.2581079304218292,512,512,,,
0.2571144700050354,513,513,,,
0.2561233341693878,514,514,,,
0.2551407217979431,515,515,,,
0.2541602849960327,516,516,,,
0.2531818747520447,517,517,,,
0.2522127330303192,518,518,,,
0.25124627351760864,519,519,,,
0.2502812147140503,520,520,,,
0.24931976199150085,521,521,,,
0.24834516644477844,522,522,,,
0.24736912548542023,523,523,,,
0.24639444053173065,524,524,,,
0.2454269826412201,525,525,,,
0.24446173012256622,526,526,,,
0.2435133457183838,527,527,,,
0.24256514012813568,528,528,,,
0.24163058400154114,529,529,,,
0.2407088577747345,530,530,,,
0.23979657888412476,531,531,,,
0.23888857662677765,532,532,,,
0.23798005282878876,533,533,,,
0.23707345128059387,534,534,,,
0.23617218434810638,535,535,,,
0.23527629673480988,536,536,,,
0.23438318073749542,537,537,,,
0.2334885150194168,538,538,,,
0.23259957134723663,539,539,,,
0.2317175716161728,540,540,,,
0.23083916306495667,541,541,,,
0.22996608912944794,542,542,,,
0.22909726202487946,543,543,,,
0.22823305428028107,544,544,,,
0.22737263143062592,545,545,,,
0.2265160232782364,546,546,,,
0.2256685048341751,547,547,,,
0.22481951117515564,548,548,,,
,549,549,0.22481952607631683,,
0.22397473454475403,549,549,,,
0.2231365591287613,550,550,,,
0.2223016917705536,551,551,,,
0.22147008776664734,552,552,,,
0.2206418663263321,553,553,,,
0.21981723606586456,554,554,,,
0.21899627149105072,555,555,,,
0.21817994117736816,556,556,,,
0.2173677533864975,557,557,,,
0.21656090021133423,558,558,,,
0.2157580405473709,559,559,,,
0.21495932340621948,560,560,,,
0.2141639143228531,561,561,,,
0.21337175369262695,562,562,,,
0.21258297562599182,563,563,,,
0.21179768443107605,564,564,,,
0.21102435886859894,565,565,,,
0.21024923026561737,566,566,,,
0.20947426557540894,567,567,,,
0.20870475471019745,568,568,,,
0.2079424113035202,569,569,,,
0.20718304812908173,570,570,,,
0.20642662048339844,571,571,,,
0.20567314326763153,572,572,,,
0.20492364466190338,573,573,,,
0.20418301224708557,574,574,,,
0.20344178378582,575,575,,,
0.20270265638828278,576,576,,,
0.201970636844635,577,577,,,
0.2012430727481842,578,578,,,
0.20051763951778412,579,579,,,
0.19979508221149445,580,580,,,
0.19907666742801666,581,581,,,
0.1983652561903,582,582,,,
0.19765500724315643,583,583,,,
0.1969468742609024,584,584,,,
0.19624421000480652,585,585,,,
0.19554710388183594,586,586,,,
0.1948518007993698,587,587,,,
0.1941596120595932,588,588,,,
0.19347013533115387,589,589,,,
0.19278961420059204,590,590,,,
0.19210900366306305,591,591,,,
0.19142992794513702,592,592,,,
0.19075827300548553,593,593,,,
0.1900911033153534,594,594,,,
0.18942458927631378,595,595,,,
0.18876324594020844,596,596,,,
0.18810345232486725,597,597,,,
0.1874515265226364,598,598,,,
,599,599,0.18745151162147522,,
0.18679851293563843,599,599,,,
0.18614798784255981,600,600,,,
0.18550710380077362,601,601,,,
0.1848675161600113,602,602,,,
0.1842319220304489,603,603,,,
0.18360041081905365,604,604,,,
0.1829695999622345,605,605,,,
0.18234048783779144,606,606,,,
0.18172073364257812,607,607,,,
0.18109945952892303,608,608,,,
0.18047675490379333,609,609,,,
0.17987237870693207,610,610,,,
0.17926855385303497,611,611,,,
0.17866137623786926,612,612,,,
0.1780529022216797,613,613,,,
0.1774553507566452,614,614,,,
0.17686036229133606,615,615,,,
0.1762681007385254,616,616,,,
0.17568369209766388,617,617,,,
0.17509648203849792,618,618,,,
0.17451214790344238,619,619,,,
0.17393234372138977,620,620,,,
0.17335493862628937,621,621,,,
0.1727798730134964,622,622,,,
0.1722070723772049,623,623,,,
0.17164728045463562,624,624,,,
0.17108669877052307,625,625,,,
0.1705252230167389,626,626,,,
0.16996382176876068,627,627,,,
0.16940416395664215,628,628,,,
0.16885434091091156,629,629,,,
0.16830936074256897,630,630,,,
0.16776509582996368,631,631,,,
0.1672215461730957,632,632,,,
0.1666795164346695,633,633,,,
0.16614194214344025,634,634,,,
0.16560806334018707,635,635,,,
0.1650799959897995,636,636,,,
0.16455078125,637,637,,,
0.16402485966682434,638,638,,,
0.1635037362575531,639,639,,,
0.1629866510629654,640,640,,,
0.16246803104877472,641,641,,,
0.16195623576641083,642,642,,,
0.16144558787345886,643,643,,,
0.16093961894512177,644,644,,,
0.16043581068515778,645,645,,,
0.15993215143680573,646,646,,,
0.15942898392677307,647,647,,,
0.15893720090389252,648,648,,,
,649,649,0.15893720090389252,,
0.15844449400901794,649,649,,,
0.15794779360294342,650,650,,,
0.15745802223682404,651,651,,,
0.15697254240512848,652,652,,,
0.15648981928825378,653,653,,,
0.1560104638338089,654,654,,,
0.15553177893161774,655,655,,,
0.15505386888980865,656,656,,,
0.15458108484745026,657,657,,,
0.15410955250263214,658,658,,,
0.15364108979701996,659,659,,,
0.15317699313163757,660,660,,,
0.15271377563476562,661,661,,,
0.15225286781787872,662,662,,,
0.15179689228534698,663,663,,,
0.15133951604366302,664,664,,,
0.15088871121406555,665,665,,,
0.1504392772912979,666,666,,,
0.14998939633369446,667,667,,,
0.14954280853271484,668,668,,,
0.14910081028938293,669,669,,,
0.14865820109844208,670,670,,,
0.1482217162847519,671,671,,,
0.14778849482536316,672,672,,,
0.14735183119773865,673,673,,,
0.14692051708698273,674,674,,,
0.14649389684200287,675,675,,,
0.1460656225681305,676,676,,,
0.1456397920846939,677,677,,,
0.14521798491477966,678,678,,,
0.14479878544807434,679,679,,,
0.14438208937644958,680,680,,,
0.14396482706069946,681,681,,,
0.14355221390724182,682,682,,,
0.14314675331115723,683,683,,,
0.14273877441883087,684,684,,,
0.14232906699180603,685,685,,,
0.1419256627559662,686,686,,,
0.14152221381664276,687,687,,,
0.1411217898130417,688,688,,,
0.140725776553154,689,689,,,
0.14032931625843048,690,690,,,
0.13993556797504425,691,691,,,
0.13954564929008484,692,692,,,
0.13915690779685974,693,693,,,
0.13876883685588837,694,694,,,
0.13839037716388702,695,695,,,
0.1380019336938858,696,696,,,
0.13762089610099792,697,697,,,
0.13724564015865326,698,698,,,
,699,699,0.13724564015865326,,
0.13686951994895935,699,699,,,
0.13649369776248932,700,700,,,
0.13612204790115356,701,701,,,
0.13575413823127747,702,702,,,
0.1353876292705536,703,703,,,
0.13501976430416107,704,704,,,
0.1346551477909088,705,705,,,
0.13429269194602966,706,706,,,
0.13393360376358032,707,707,,,
0.1335761398077011,708,708,,,
0.1332191526889801,709,709,,,
0.13286620378494263,710,710,,,
0.13251514732837677,711,711,,,
0.13216492533683777,712,712,,,
0.1318170428276062,713,713,,,
0.13146956264972687,714,714,,,
0.13112419843673706,715,715,,,
0.13078519701957703,716,716,,,
0.13044612109661102,717,717,,,
0.1301068216562271,718,718,,,
0.12976740300655365,719,719,,,
0.1294352114200592,720,720,,,
0.12910421192646027,721,721,,,
0.128774031996727,722,722,,,
0.1284448653459549,723,723,,,
0.1281166821718216,724,724,,,
0.12778978049755096,725,725,,,
0.12746398150920868,726,726,,,
0.12713930010795593,727,727,,,
0.12682197988033295,728,728,,,
0.12650468945503235,729,729,,,
0.12618690729141235,730,730,,,
0.12586887180805206,731,731,,,
0.12555156648159027,732,732,,,
0.12523972988128662,733,733,,,
0.12492943555116653,734,734,,,
0.12462003529071808,735,735,,,
0.12431149929761887,736,736,,,
0.12400440871715546,737,737,,,
0.12370061874389648,738,738,,,
0.12339732050895691,739,739,,,
0.12309625744819641,740,740,,,
0.1227959617972374,741,741,,,
0.12249674648046494,742,742,,,
0.12220001965761185,743,743,,,
0.12190486490726471,744,744,,,
0.12161138653755188,745,745,,,
0.12131909281015396,746,746,,,
0.12102753669023514,747,747,,,
0.1207396611571312,748,748,,,
,749,749,0.1207396537065506,,
0.12045168876647949,749,749,,,
0.12016364187002182,750,750,,,
0.11987894028425217,751,751,,,
0.11959507316350937,752,752,,,
0.11931348592042923,753,753,,,
0.11903313547372818,754,754,,,
0.1187535747885704,755,755,,,
0.11847654730081558,756,756,,,
0.1182006299495697,757,757,,,
0.11792515963315964,758,758,,,
0.11765070259571075,759,759,,,
0.11737780272960663,760,760,,,
0.11710672825574875,761,761,,,
0.11683795601129532,762,762,,,
0.11656931042671204,763,763,,,
0.11630109697580338,764,764,,,
0.11603589355945587,765,765,,,
0.11577168107032776,766,766,,,
0.1155087873339653,767,767,,,
0.1152467355132103,768,768,,,
0.11498608440160751,769,769,,,
0.11472844332456589,770,770,,,
0.11447025090456009,771,771,,,
0.11421240866184235,772,772,,,
0.1139572337269783,773,773,,,
0.11370260268449783,774,774,,,
0.1134505644440651,775,775,,,
0.11319852620363235,776,776,,,
0.11294881999492645,777,777,,,
0.11270015686750412,778,778,,,
0.11245198547840118,779,779,,,
0.11220502108335495,780,780,,,
0.11195928603410721,781,781,,,
0.11171528697013855,782,782,,,
0.11147217452526093,783,783,,,
0.1112302765250206,784,784,,,
0.11098868399858475,785,785,,,
0.1107502356171608,786,786,,,
0.11051175743341446,787,787,,,
0.11027411371469498,788,788,,,
0.11003848910331726,789,789,,,
0.10980400443077087,790,790,,,
0.10956952720880508,791,791,,,
0.10933628678321838,792,792,,,
0.1091047003865242,793,793,,,
0.10887405276298523,794,794,,,
0.1086442694067955,795,795,,,
0.10841598361730576,796,796,,,
0.1081898957490921,797,797,,,
0.10796333849430084,798,798,,,
,799,799,0.10796333849430084,,
0.10773753374814987,799,799,,,
0.10751445591449738,800,800,,,
0.10729178786277771,801,801,,,
0.10706886649131775,802,802,,,
0.10684850811958313,803,803,,,
0.10662923008203506,804,804,,,
0.10640904307365417,805,805,,,
0.10619260370731354,806,806,,,
0.10597691684961319,807,807,,,
0.10576111823320389,808,808,,,
0.10554640740156174,809,809,,,
0.1053324043750763,810,810,,,
0.10511840134859085,811,811,,,
0.1049078032374382,812,812,,,
0.1046982929110527,813,813,,,
0.10448761284351349,814,814,,,
0.10427755862474442,815,815,,,
0.10407067090272903,816,816,,,
0.10386358946561813,817,817,,,
0.10365786403417587,818,818,,,
0.10345353931188583,819,819,,,
0.1032491996884346,820,820,,,
0.10304651409387589,821,821,,,
0.10284514725208282,822,822,,,
0.10264358669519424,823,823,,,
0.10244305431842804,824,824,,,
0.10224395245313644,825,825,,,
0.1020456925034523,826,826,,,
0.10184862464666367,827,827,,,
0.10165245831012726,828,828,,,
0.1014564260840416,829,829,,,
0.10126210004091263,830,830,,,
0.10106856375932693,831,831,,,
0.10087589919567108,832,832,,,
0.10068316757678986,833,833,,,
0.10049275308847427,834,834,,,
0.10030289739370346,835,835,,,
0.10011357814073563,836,836,,,
0.09992466121912003,837,837,,,
0.0997362956404686,838,838,,,
0.09954965859651566,839,839,,,
0.0993642807006836,840,840,,,
0.09917937964200974,841,841,,,
0.09899512678384781,842,842,,,
0.09881103038787842,843,843,,,
0.0986301377415657,844,844,,,
0.09844882041215897,845,845,,,
0.09826679527759552,846,846,,,
0.09808631241321564,847,847,,,
0.09790758043527603,848,848,,,
,849,849,0.09790759533643723,,
0.09772912412881851,849,849,,,
0.09755135327577591,850,850,,,
0.09737367928028107,851,851,,,
0.09719797223806381,852,852,,,
0.09702269732952118,853,853,,,
0.0968475267291069,854,854,,,
0.0966748371720314,855,855,,,
0.09650228917598724,856,856,,,
0.09632979333400726,857,857,,,
