validation loss,epoch,step,train loss,test loss,accuracy
1.0949753522872925,0,0,,,
1.0902715921401978,1,1,,,
1.0856956243515015,2,2,,,
1.081214427947998,3,3,,,
1.0768301486968994,4,4,,,
1.0725266933441162,5,5,,,
1.0683479309082031,6,6,,,
1.0642544031143188,7,7,,,
1.0605496168136597,8,8,,,
1.057221531867981,9,9,,,
1.0540473461151123,10,10,,,
1.0509107112884521,11,11,,,
1.0477584600448608,12,12,,,
1.0446298122406006,13,13,,,
1.0415284633636475,14,14,,,
1.0384262800216675,15,15,,,
1.0353089570999146,16,16,,,
1.032217025756836,17,17,,,
1.0290719270706177,18,18,,,
1.0258748531341553,19,19,,,
1.0226243734359741,20,20,,,
1.0191751718521118,21,21,,,
1.0155247449874878,22,22,,,
1.011634349822998,23,23,,,
1.0075544118881226,24,24,,,
1.0031589269638062,25,25,,,
0.9985786080360413,26,26,,,
0.993804931640625,27,27,,,
0.9886752963066101,28,28,,,
0.9832819104194641,29,29,,,
0.9777047038078308,30,30,,,
0.9720407128334045,31,31,,,
0.9663074016571045,32,32,,,
0.9605997800827026,33,33,,,
0.9549770355224609,34,34,,,
0.949431836605072,35,35,,,
0.9439671039581299,36,36,,,
0.9386051893234253,37,37,,,
0.9333159923553467,38,38,,,
0.9281209707260132,39,39,,,
0.9230249524116516,40,40,,,
0.9180890917778015,41,41,,,
0.9132911562919617,42,42,,,
0.9085884690284729,43,43,,,
0.9041104912757874,44,44,,,
0.9000079035758972,45,45,,,
0.8961368799209595,46,46,,,
0.8926421403884888,47,47,,,
0.8895784616470337,48,48,,,
,49,49,0.8895784020423889,,
0.8868303894996643,49,49,,,
0.8840797543525696,50,50,,,
0.8812636137008667,51,51,,,
0.8783442378044128,52,52,,,
0.8753381967544556,53,53,,,
0.8722689747810364,54,54,,,
0.8691537976264954,55,55,,,
0.8660255074501038,56,56,,,
0.8628822565078735,57,57,,,
0.8597249388694763,58,58,,,
0.8565601110458374,59,59,,,
0.8534465432167053,60,60,,,
0.8504441976547241,61,61,,,
0.84754478931427,62,62,,,
0.8447239398956299,63,63,,,
0.841928243637085,64,64,,,
0.8391121625900269,65,65,,,
0.8362661004066467,66,66,,,
0.8333936929702759,67,67,,,
0.8304974436759949,68,68,,,
0.8275839686393738,69,69,,,
0.8246644139289856,70,70,,,
0.8217440247535706,71,71,,,
0.8188294768333435,72,72,,,
0.8159260153770447,73,73,,,
0.8130322098731995,74,74,,,
0.810154139995575,75,75,,,
0.8072875142097473,76,76,,,
0.8044319748878479,77,77,,,
0.8015865683555603,78,78,,,
0.7987487316131592,79,79,,,
0.7959159016609192,80,80,,,
0.7930843234062195,81,81,,,
0.7902519106864929,82,82,,,
0.787419319152832,83,83,,,
0.7845844030380249,84,84,,,
0.7817468643188477,85,85,,,
0.778905987739563,86,86,,,
0.7760645151138306,87,87,,,
0.7732284069061279,88,88,,,
0.7703934907913208,89,89,,,
0.7675663828849792,90,90,,,
0.7647423148155212,91,91,,,
0.7619203329086304,92,92,,,
0.7591031789779663,93,93,,,
0.7562907934188843,94,94,,,
0.7534855008125305,95,95,,,
0.7506883144378662,96,96,,,
0.7478945255279541,97,97,,,
0.7451024651527405,98,98,,,
,99,99,0.7451025247573853,,
0.742312490940094,99,99,,,
0.7395248413085938,100,100,,,
0.7367401123046875,101,101,,,
0.7339584231376648,102,102,,,
0.7311803102493286,103,103,,,
0.7284084558486938,104,104,,,
0.725640594959259,105,105,,,
0.7228769063949585,106,106,,,
0.7201179265975952,107,107,,,
0.7173635363578796,108,108,,,
0.714616060256958,109,109,,,
0.7118750810623169,110,110,,,
0.7091392278671265,111,111,,,
0.7064087390899658,112,112,,,
0.7036833167076111,113,113,,,
0.7009633183479309,114,114,,,
0.6982486248016357,115,115,,,
0.6955393552780151,116,116,,,
0.6928357481956482,117,117,,,
0.6901376247406006,118,118,,,
0.6874454021453857,119,119,,,
0.6847589015960693,120,120,,,
0.6820781230926514,121,121,,,
0.6794033646583557,122,122,,,
0.6767361760139465,123,123,,,
0.6740861535072327,124,124,,,
0.6714429259300232,125,125,,,
0.6688063740730286,126,126,,,
0.6661766171455383,127,127,,,
0.6635553240776062,128,128,,,
0.6609435677528381,129,129,,,
0.6583386659622192,130,130,,,
0.6557413935661316,131,131,,,
0.6531524062156677,132,132,,,
0.6505730152130127,133,133,,,
0.6480066776275635,134,134,,,
0.6454540491104126,135,135,,,
0.6429169774055481,136,136,,,
0.6403957605361938,137,137,,,
0.6378840804100037,138,138,,,
0.635381281375885,139,139,,,
0.6328873038291931,140,140,,,
0.6304023861885071,141,141,,,
0.6279264092445374,142,142,,,
0.6254590153694153,143,143,,,
0.6230040788650513,144,144,,,
0.6205583810806274,145,145,,,
0.6181218028068542,146,146,,,
0.6156957149505615,147,147,,,
0.613278329372406,148,148,,,
,149,149,0.613278329372406,,
0.6108716726303101,149,149,,,
0.6084708571434021,150,150,,,
0.6060786843299866,151,151,,,
0.6036930680274963,152,152,,,
0.6013198494911194,153,153,,,
0.5989541411399841,154,154,,,
0.5965957641601562,155,155,,,
0.5942415595054626,156,156,,,
0.5918819308280945,157,157,,,
0.5895126461982727,158,158,,,
0.5871384143829346,159,159,,,
0.5847530961036682,160,160,,,
0.5823458433151245,161,161,,,
0.5799239873886108,162,162,,,
0.577485978603363,163,163,,,
0.5750316381454468,164,164,,,
0.5725678205490112,165,165,,,
0.570094883441925,166,166,,,
0.5676113963127136,167,167,,,
0.5651090145111084,168,168,,,
0.5625947117805481,169,169,,,
0.5600707530975342,170,170,,,
0.557537317276001,171,171,,,
0.5549963712692261,172,172,,,
