validation loss,epoch,step,train loss
1.0912554264068604,0,0,
1.088964819908142,1,1,
1.086773157119751,2,2,
1.0846794843673706,3,3,
1.0826836824417114,4,4,
1.0807839632034302,5,5,
1.0789566040039062,6,6,
1.0771969556808472,7,7,
1.0754936933517456,8,8,
1.0737947225570679,9,9,
1.0720679759979248,10,10,
1.0703450441360474,11,11,
1.0685946941375732,12,12,
1.0668041706085205,13,13,
1.064959168434143,14,14,
1.0630677938461304,15,15,
1.0610334873199463,16,16,
1.0588901042938232,17,17,
1.0565956830978394,18,18,
1.0542500019073486,19,19,
1.051851749420166,20,20,
1.0493472814559937,21,21,
1.0467720031738281,22,22,
1.0440685749053955,23,23,
1.0413191318511963,24,24,
1.0385669469833374,25,25,
1.0357903242111206,26,26,
1.0330055952072144,27,27,
1.0301918983459473,28,28,
1.0273600816726685,29,29,
1.0245091915130615,30,30,
1.021657109260559,31,31,
1.01882004737854,32,32,
1.015986442565918,33,33,
1.0131747722625732,34,34,
1.0103933811187744,35,35,
1.007622480392456,36,36,
1.004891037940979,37,37,
1.0022025108337402,38,38,
0.9995085597038269,39,39,
0.9967955946922302,40,40,
0.9940534234046936,41,41,
0.991288423538208,42,42,
0.9885147213935852,43,43,
0.9857274293899536,44,44,
0.9829195141792297,45,45,
0.9800882935523987,46,46,
0.9772193431854248,47,47,
0.9743234515190125,48,48,
,49,49,0.9743234515190125
0.971398651599884,49,49,
0.9684380292892456,50,50,
0.9654348492622375,51,51,
0.9624055624008179,52,52,
0.9593556523323059,53,53,
0.9562652707099915,54,54,
0.953137218952179,55,55,
0.9499760866165161,56,56,
0.9467810392379761,57,57,
0.9435520172119141,58,58,
0.9402933716773987,59,59,
0.9370021224021912,60,60,
0.9336784482002258,61,61,
0.9303142428398132,62,62,
0.926893413066864,63,63,
0.9234198331832886,64,64,
0.9199141263961792,65,65,
0.9163655042648315,66,66,
0.9127482175827026,67,67,
0.9090598821640015,68,68,
0.9053286910057068,69,69,
0.9016322493553162,70,70,
0.8978949189186096,71,71,
0.8941212296485901,72,72,
0.8903045654296875,73,73,
0.8864859342575073,74,74,
0.8826014995574951,75,75,
0.8786677718162537,76,76,
0.8746927380561829,77,77,
0.8706793189048767,78,78,
0.8666375875473022,79,79,
0.8625656962394714,80,80,
0.8584713339805603,81,81,
0.854345440864563,82,82,
0.8501970767974854,83,83,
0.8460310101509094,84,84,
0.8418401479721069,85,85,
0.8376347422599792,86,86,
0.833403468132019,87,87,
0.8291483521461487,88,88,
0.8248912692070007,89,89,
0.8206347823143005,90,90,
0.8163769841194153,91,91,
0.8121204972267151,92,92,
0.8078559637069702,93,93,
0.8035755157470703,94,94,
0.7993149161338806,95,95,
0.7950513362884521,96,96,
0.7908039689064026,97,97,
0.7865486145019531,98,98,
,99,99,0.7865486145019531
0.782278835773468,99,99,
0.7780201435089111,100,100,
0.773743748664856,101,101,
0.7694535851478577,102,102,
0.7651501297950745,103,103,
0.7608357071876526,104,104,
0.7565158605575562,105,105,
0.7521868348121643,106,106,
0.7478489279747009,107,107,
0.7435019612312317,108,108,
0.7391444444656372,109,109,
0.7347787022590637,110,110,
0.7304083108901978,111,111,
0.7260347604751587,112,112,
0.7216521501541138,113,113,
0.7172638773918152,114,114,
0.7128696441650391,115,115,
0.7084684371948242,116,116,
0.7040603160858154,117,117,
0.699645459651947,118,118,
0.6952248215675354,119,119,
0.6907981038093567,120,120,
0.6863662004470825,121,121,
0.6819345951080322,122,122,
0.6774988174438477,123,123,
0.6730611324310303,124,124,
0.6686243414878845,125,125,
0.6641855239868164,126,126,
0.6597446203231812,127,127,
0.655302107334137,128,128,
0.6508592963218689,129,129,
0.6464197039604187,130,130,
0.6419826745986938,131,131,
0.6375532746315002,132,132,
0.6331273317337036,133,133,
0.62870192527771,134,134,
0.6242777109146118,135,135,
0.6198585033416748,136,136,
0.6154429912567139,137,137,
0.6110314130783081,138,138,
0.6066248416900635,139,139,
0.6022270321846008,140,140,
0.5978442430496216,141,141,
0.5934754610061646,142,142,
0.5891167521476746,143,143,
0.5847733020782471,144,144,
0.580447256565094,145,145,
0.576136589050293,146,146,
0.5718411803245544,147,147,
0.567561686038971,148,148,
,149,149,0.5675617456436157
0.5632983446121216,149,149,
0.5590505599975586,150,150,
0.5548192262649536,151,151,
0.5506073236465454,152,152,
0.5464106202125549,153,153,
0.5422285199165344,154,154,
0.5380616784095764,155,155,
0.5339109897613525,156,156,
0.5297766923904419,157,157,
0.52565997838974,158,158,
0.5215606093406677,159,159,
0.5174791216850281,160,160,
0.5134164094924927,161,161,
0.5093742609024048,162,162,
0.5053505301475525,163,163,
0.5013468265533447,164,164,
0.49736878275871277,165,165,
0.49341028928756714,166,166,
0.48947468400001526,167,167,
0.4855606257915497,168,168,
0.48166877031326294,169,169,
0.47779935598373413,170,170,
0.47395309805870056,171,171,
0.47012993693351746,172,172,
0.466331422328949,173,173,
0.4625552296638489,174,174,
0.45880380272865295,175,175,
0.4550766348838806,176,176,
0.4513739347457886,177,177,
0.44769594073295593,178,178,
0.44404304027557373,179,179,
0.44041526317596436,180,180,
0.4368129372596741,181,181,
0.43323656916618347,182,182,
0.4296880066394806,183,183,
0.4261690080165863,184,184,
0.42267730832099915,185,185,
0.4192126393318176,186,186,
0.4157748222351074,187,187,
0.41236403584480286,188,188,
0.40898001194000244,189,189,
0.4056229293346405,190,190,
0.40229281783103943,191,191,
0.39898961782455444,192,192,
0.39571332931518555,193,193,
0.3924649655818939,194,194,
0.38924357295036316,195,195,
0.3860490918159485,196,196,
0.3828814625740051,197,197,
0.3797406852245331,198,198,
,199,199,0.37974071502685547
0.3766282796859741,199,199,
0.37354323267936707,200,200,
0.37048497796058655,201,201,
0.3674534857273102,202,202,
0.3644486367702484,203,203,
0.36147040128707886,204,204,
0.3585186302661896,205,205,
0.35559365153312683,206,206,
0.3526957631111145,207,207,
0.3498239815235138,208,208,
0.34697839617729187,209,209,
0.34415915608406067,210,210,
0.3413659632205963,211,211,
0.3386000096797943,212,212,
0.33586424589157104,213,213,
0.33315372467041016,214,214,
0.33046871423721313,215,215,
0.32780930399894714,216,216,
0.32517537474632263,217,217,
0.3225668966770172,218,218,
0.319985568523407,219,219,
0.31743040680885315,220,220,
0.3148998022079468,221,221,
0.31239351630210876,222,222,
0.3099112808704376,223,223,
0.3074529767036438,224,224,
0.3050207197666168,225,225,
0.30261242389678955,226,226,
0.3002275824546814,227,227,
0.29786643385887146,228,228,
0.29552873969078064,229,229,
0.2932142913341522,230,230,
0.2909228205680847,231,231,
0.2886539697647095,232,232,
0.2864081561565399,233,233,
0.2841860353946686,234,234,
0.2819851338863373,235,235,
0.2798089385032654,236,236,
0.2776557505130768,237,237,
0.27552512288093567,238,238,
0.2734174430370331,239,239,
0.2713315784931183,240,240,
0.2692682445049286,241,241,
0.2672252058982849,242,242,
0.2652028799057007,243,243,
0.263203501701355,244,244,
0.2612265348434448,245,245,
0.2592710554599762,246,246,
0.25733673572540283,247,247,
0.2554224729537964,248,248,
,249,249,0.255422443151474
0.2535288631916046,249,249,
0.25165489315986633,250,250,
0.24980047345161438,251,251,
0.2479654997587204,252,252,
0.24615009129047394,253,253,
0.24435406923294067,254,254,
0.24257716536521912,255,255,
0.24081893265247345,256,256,
0.23907914757728577,257,257,
0.2373581975698471,258,258,
0.23565514385700226,259,259,
0.23396991193294525,260,260,
0.23230242729187012,261,261,
0.23065266013145447,262,262,
0.2290204018354416,263,263,
0.22740541398525238,264,264,
0.2258073389530182,265,265,
0.22422590851783752,266,266,
0.22266097366809845,267,267,
0.2211124449968338,268,268,
0.21958014369010925,269,269,
0.21806403994560242,270,270,
0.2165638953447342,271,271,
0.21507954597473145,272,272,
0.2136107236146927,273,273,
0.21215730905532837,274,274,
0.21072068810462952,275,275,
0.20929916203022003,276,276,
0.20789268612861633,277,277,
0.20650111138820648,278,278,
0.2051243931055069,279,279,
0.20376227796077728,280,280,
0.20241442322731018,281,281,
0.20108065009117126,282,282,
0.19976083934307098,283,283,
0.19845475256443024,284,284,
0.1971624791622162,285,285,
0.1958838552236557,286,286,
0.19461879134178162,287,287,
0.1933671087026596,288,288,
0.19212929904460907,289,289,
0.1909043937921524,290,290,
0.18969236314296722,291,291,
0.18849316239356995,292,292,
0.18730658292770386,293,293,
0.18613263964653015,294,294,
0.18497104942798615,295,295,
0.1838216930627823,296,296,
0.18268530070781708,297,297,
0.18156185746192932,298,298,
,299,299,0.18156185746192932
0.1804501712322235,299,299,
0.1793503314256668,300,300,
0.1782623827457428,301,301,
0.1771860271692276,302,302,
0.17612096667289734,303,303,
0.17506720125675201,304,304,
0.17402426898479462,305,305,
0.17299214005470276,306,306,
0.17197087407112122,307,307,
0.17096050083637238,308,308,
0.1699608713388443,309,309,
0.1689717322587967,310,310,
0.16799283027648926,311,311,
0.16702400147914886,312,312,
0.16606520116329193,313,313,
0.16511636972427368,314,314,
0.16417747735977173,315,315,
0.1632484793663025,316,316,
0.16232918202877045,317,317,
0.16141946613788605,318,318,
0.16051919758319855,319,319,
0.15962837636470795,320,320,
0.15874722599983215,321,321,
0.15787531435489655,322,322,
0.15701256692409515,323,323,
0.15615876019001007,324,324,
0.15531380474567413,325,325,
0.1544775366783142,326,326,
0.15364989638328552,327,327,
0.15283076465129852,328,328,
0.15202055871486664,329,329,
0.151219442486763,330,330,
0.1504267007112503,331,331,
0.149642214179039,332,332,
0.14886587858200073,333,333,
0.14809748530387878,334,334,
0.14733697474002838,335,335,
0.14658419787883759,336,336,
0.14583924412727356,337,337,
0.14510193467140198,338,338,
0.14437229931354523,339,339,
0.14365029335021973,340,340,
0.14293576776981354,341,341,
0.14222845435142517,342,342,
0.14152829349040985,343,343,
0.1408352255821228,344,344,
0.14014948904514313,345,345,
0.13947071135044098,346,346,
0.13879887759685516,347,347,
0.13813383877277374,348,348,
,349,349,0.13813383877277374
0.1374756246805191,349,349,
0.13682414591312408,350,350,
0.13617917895317078,351,351,
0.13554076850414276,352,352,
0.1349087804555893,353,353,
0.1342831254005432,354,354,
0.1336638182401657,355,355,
0.13305068016052246,356,356,
0.13244371116161346,357,357,
0.13184277713298798,358,358,
0.1312478631734848,359,359,
0.13065889477729797,360,360,
0.1300758272409439,361,361,
