validation loss,epoch,step,train loss
1.0311723947525024,9,9,
0.9844927191734314,19,19,
0.9464351534843445,29,29,
0.9199079275131226,39,39,
,49,49,0.9018644094467163
0.8994953036308289,49,49,
0.876975953578949,59,59,
0.8575559258460999,69,69,
0.838444173336029,79,79,
0.8200991749763489,89,89,
,99,99,0.8044143319129944
0.8027122616767883,99,99,
0.786107063293457,109,109,
0.7703229188919067,119,119,
0.7553060054779053,129,129,
0.7409595251083374,139,139,
,149,149,0.7285663485527039
0.7272109389305115,149,149,
0.7138965129852295,159,159,
0.7009344100952148,169,169,
0.6881034970283508,179,179,
0.6755896210670471,189,189,
,199,199,0.6644697189331055
0.6632412672042847,199,199,
0.6510015726089478,209,209,
0.6387628316879272,219,219,
0.6263512372970581,229,229,
0.6136437058448792,239,239,
,249,249,0.6019288897514343
0.6006044745445251,249,249,
0.5871480107307434,259,259,
0.5732116103172302,269,269,
0.5588301420211792,279,279,
0.5439954996109009,289,289,
,299,299,0.5302193760871887
0.5286571383476257,299,299,
0.5127860903739929,309,309,
0.4958036243915558,319,319,
0.4781375229358673,329,329,
0.45996302366256714,339,339,
,349,349,0.4432520866394043
0.4413831830024719,349,349,
0.4228706359863281,359,359,
0.40491369366645813,369,369,
0.38799571990966797,379,379,
0.3723984360694885,389,389,
,399,399,0.3591878116130829
0.3577783703804016,399,399,
0.3444642424583435,409,409,
0.3320412039756775,419,419,
0.32038962841033936,429,429,
0.30956223607063293,439,439,
,449,449,0.30054014921188354
0.29957595467567444,449,449,
0.29031211137771606,459,459,
0.28170299530029297,469,469,
0.27367135882377625,479,479,
0.26616746187210083,489,489,
,499,499,0.2598141133785248
0.25912928581237793,499,499,
0.2525182068347931,509,509,
0.24631278216838837,519,519,
0.24047179520130157,529,529,
0.23497189581394196,539,539,
,549,549,0.23027253150939941
0.22976402938365936,549,549,
0.22484104335308075,559,559,
0.22018787264823914,569,569,
0.21577781438827515,579,579,
0.21158502995967865,589,589,
,599,599,0.20798082649707794
0.20759007334709167,599,599,
0.20378214120864868,609,609,
0.200142964720726,619,619,
0.19666749238967896,629,629,
0.19334442913532257,639,639,
,649,649,0.19046959280967712
0.19015689194202423,649,649,
0.18709592521190643,659,659,
0.1841534972190857,669,669,
0.18132585287094116,679,679,
0.17860020697116852,689,689,
,699,699,0.17622734606266022
0.17596831917762756,699,699,
0.17343181371688843,709,709,
0.17097623646259308,719,719,
0.168608158826828,729,729,
0.16631820797920227,739,739,
,749,749,0.16432149708271027
0.16410307586193085,749,749,
0.161958709359169,759,759,
0.15988054871559143,769,769,
0.1578645408153534,779,779,
0.15590830147266388,789,789,
,799,799,0.15419597923755646
0.1540084332227707,799,799,
0.15216128528118134,809,809,
0.15036533772945404,819,819,
0.14861805737018585,829,829,
0.1469178944826126,839,839,
,849,849,0.14542628824710846
0.14526256918907166,849,849,
0.1436501294374466,859,859,
0.1420784294605255,869,869,
0.14054499566555023,879,879,
0.1390485167503357,889,889,
,899,899,0.13773195445537567
0.1375875025987625,899,899,
0.1361602395772934,909,909,
0.1347656399011612,919,919,
0.13340254127979279,929,929,
0.13206890225410461,939,939,
,949,949,0.13089269399642944
0.13076342642307281,949,949,
0.12948626279830933,959,959,
0.12823569774627686,969,969,
0.12701068818569183,979,979,
0.12581034004688263,989,989,
,999,999,0.12475021183490753
0.12463332712650299,999,999,
0.12347912043333054,1009,1009,
0.12234688550233841,1019,1019,
0.12123570591211319,1029,1029,
0.12014517188072205,1039,1039,
,1049,1049,0.11917997896671295
0.119073785841465,1049,1049,
0.11802177876234055,1059,1059,
0.11698830127716064,1069,1069,
