validation loss,epoch,step,train loss
1.1705710887908936,0,0,
1.16627836227417,1,1,
1.1620728969573975,2,2,
1.1579991579055786,3,3,
1.1540218591690063,4,4,
1.150211215019226,5,5,
1.146537184715271,6,6,
1.1430729627609253,7,7,
1.1398065090179443,8,8,
1.1366832256317139,9,9,
1.1336709260940552,10,10,
1.1307584047317505,11,11,
1.1279398202896118,12,12,
1.1252143383026123,13,13,
1.1225916147232056,14,14,
1.120023250579834,15,15,
1.1174863576889038,16,16,
1.1149691343307495,17,17,
1.1124707460403442,18,18,
1.1099859476089478,19,19,
1.1075308322906494,20,20,
1.1050972938537598,21,21,
1.1026933193206787,22,22,
1.1003317832946777,23,23,
1.0979968309402466,24,24,
1.0956844091415405,25,25,
1.0933772325515747,26,26,
1.0910879373550415,27,27,
1.0888279676437378,28,28,
1.0865908861160278,29,29,
1.0843790769577026,30,30,
1.082199215888977,31,31,
1.0800509452819824,32,32,
1.077945590019226,33,33,
1.0758599042892456,34,34,
1.0737770795822144,35,35,
1.0716845989227295,36,36,
1.0695936679840088,37,37,
1.0675015449523926,38,38,
1.065409779548645,39,39,
1.063307762145996,40,40,
1.0612035989761353,41,41,
1.0590893030166626,42,42,
1.0569651126861572,43,43,
1.054828405380249,44,44,
1.0526801347732544,45,45,
1.050520658493042,46,46,
1.0483558177947998,47,47,
1.04618501663208,48,48,
,49,49,1.04618501663208
1.043967843055725,49,49,
1.0417295694351196,50,50,
1.0394707918167114,51,51,
1.0371888875961304,52,52,
1.034870982170105,53,53,
1.0325208902359009,54,54,
1.030152440071106,55,55,
1.027734637260437,56,56,
1.0252578258514404,57,57,
1.0227532386779785,58,58,
1.0202299356460571,59,59,
1.017730474472046,60,60,
1.0152289867401123,61,61,
1.0127087831497192,62,62,
1.0101763010025024,63,63,
1.0076426267623901,64,64,
1.005082130432129,65,65,
1.0025006532669067,66,66,
0.9999109506607056,67,67,
0.9973027110099792,68,68,
0.9946702718734741,69,69,
0.9920169115066528,70,70,
0.9893404245376587,71,71,
0.9866435527801514,72,72,
0.9839423298835754,73,73,
0.9812326431274414,74,74,
0.9785057306289673,75,75,
0.9757664799690247,76,76,
0.9730137586593628,77,77,
0.9702555537223816,78,78,
0.9674884676933289,79,79,
0.9647055268287659,80,80,
0.9619085192680359,81,81,
0.9590968489646912,82,82,
0.9562702178955078,83,83,
0.9534297585487366,84,84,
0.950574517250061,85,85,
0.9477047324180603,86,86,
0.9448211789131165,87,87,
0.9419248700141907,88,88,
0.9390209913253784,89,89,
0.9361061453819275,90,90,
0.9331827163696289,91,91,
0.9302536845207214,92,92,
0.9273169636726379,93,93,
0.9243737459182739,94,94,
0.9214209914207458,95,95,
0.9184592962265015,96,96,
0.9154872298240662,97,97,
0.9125065207481384,98,98,
,99,99,0.9125065207481384
0.9095185995101929,99,99,
0.9065234661102295,100,100,
0.9035232663154602,101,101,
0.9005173444747925,102,102,
0.8975048661231995,103,103,
0.8944870829582214,104,104,
0.8914636373519897,105,105,
0.8884424567222595,106,106,
0.8854177594184875,107,107,
0.8823947906494141,108,108,
0.8793725371360779,109,109,
0.8763482570648193,110,110,
0.8733236789703369,111,111,
0.8703004121780396,112,112,
0.867279589176178,113,113,
0.864263117313385,114,114,
0.8612505197525024,115,115,
0.8582428693771362,116,116,
0.8552404642105103,117,117,
0.852246105670929,118,118,
0.8492583632469177,119,119,
0.8462803363800049,120,120,
0.8433097004890442,121,121,
0.8403481245040894,122,122,
0.8373947143554688,123,123,
0.8344531655311584,124,124,
0.8315255045890808,125,125,
0.8286097049713135,126,126,
0.8257102370262146,127,127,
0.8228242993354797,128,128,
0.8199529051780701,129,129,
0.8170953989028931,130,130,
0.8142526149749756,131,131,
0.8114251494407654,132,132,
0.8086137175559998,133,133,
0.8058182597160339,134,134,
0.803036630153656,135,135,
0.8002680540084839,136,136,
0.7975210547447205,137,137,
0.7947912812232971,138,138,
0.7920783758163452,139,139,
0.7893823385238647,140,140,
0.7867081165313721,141,141,
0.7840514779090881,142,142,
0.7814121842384338,143,143,
0.7787905335426331,144,144,
0.776189923286438,145,145,
0.773608386516571,146,146,
0.7710469365119934,147,147,
0.7685064673423767,148,148,
,149,149,0.7685064673423767
0.765985369682312,149,149,
0.7634836435317993,150,150,
0.761001467704773,151,151,
0.7585383653640747,152,152,
0.7560941576957703,153,153,
0.7536682486534119,154,154,
0.7512627243995667,155,155,
0.7488813400268555,156,156,
0.7465181946754456,157,157,
0.7441749572753906,158,158,
0.7418494820594788,159,159,
0.7395413517951965,160,160,
0.7372516989707947,161,161,
0.7349815368652344,162,162,
0.7327272891998291,163,163,
0.7304889559745789,164,164,
0.7282770872116089,165,165,
0.7260818481445312,166,166,
0.7239027619361877,167,167,
0.7217385172843933,168,168,
0.7195930480957031,169,169,
0.7174602746963501,170,170,
0.7153312563896179,171,171,
0.7132079005241394,172,172,
0.7110787630081177,173,173,
0.7089388370513916,174,174,
0.7067788243293762,175,175,
0.7046136856079102,176,176,
0.7024425268173218,177,177,
0.7002670168876648,178,178,
0.6980854272842407,179,179,
0.6958971619606018,180,180,
0.6937050223350525,181,181,
0.6915175914764404,182,182,
0.6893319487571716,183,183,
0.6871470212936401,184,184,
0.6849634051322937,185,185,
0.682784378528595,186,186,
0.6806151270866394,187,187,
0.6784518361091614,188,188,
0.6762974858283997,189,189,
0.6741471886634827,190,190,
0.6719986796379089,191,191,
0.6698518395423889,192,192,
